"timestamp","kwh"
"2015-03-14 11:15:00",22.704
"2015-03-14 11:30:00",20.755
"2015-03-14 11:45:00",21.946
"2015-03-14 12:00:00",22.397
"2015-03-14 12:15:00",24.816
"2015-03-14 12:30:00",27.926
"2015-03-14 12:45:00",25.958
"2015-03-14 13:00:00",23.491
"2015-03-14 13:15:00",25.171
"2015-03-14 13:30:00",26.717
"2015-03-14 13:45:00",28.483
"2015-03-14 14:00:00",27.101
"2015-03-14 14:15:00",26.39
"2015-03-14 14:30:00",28.397
"2015-03-14 14:45:00",26.803
"2015-03-14 15:00:00",27.178
"2015-03-14 15:15:00",26.755
"2015-03-14 15:30:00",29.501
"2015-03-14 15:45:00",27.754
"2015-03-14 16:00:00",26.669
"2015-03-14 16:15:00",25.363
"2015-03-14 16:30:00",27.984
"2015-03-14 16:45:00",26.39
"2015-03-14 17:00:00",25.939
"2015-03-14 17:15:00",25.69
"2015-03-14 17:30:00",26.266
"2015-03-14 17:45:00",26.573
"2015-03-14 18:00:00",26.381
"2015-03-14 18:15:00",25.536
"2015-03-14 18:30:00",26.582
"2015-03-14 18:45:00",25.507
"2015-03-14 19:00:00",20.573
"2015-03-14 19:15:00",22.934
"2015-03-14 19:30:00",23.299
"2015-03-14 19:45:00",23.434
"2015-03-14 20:00:00",22.08
"2015-03-14 20:15:00",20.074
"2015-03-14 20:30:00",19.133
"2015-03-14 20:45:00",19.786
"2015-03-14 21:00:00",19.152
"2015-03-14 21:15:00",14.333
"2015-03-14 21:30:00",16.291
"2015-03-14 21:45:00",16.886
"2015-03-14 22:00:00",15.936
"2015-03-14 22:15:00",15.274
"2015-03-14 22:30:00",14.035
"2015-03-14 22:45:00",14.621
"2015-03-14 23:00:00",15.686
"2015-03-14 23:15:00",14.554
"2015-03-14 23:30:00",16.685
"2015-03-14 23:45:00",13.114
"2015-03-15 00:00:00",9.36
"2015-03-15 00:15:00",10.013
"2015-03-15 00:30:00",9.773
"2015-03-15 00:45:00",9.85
"2015-03-15 01:00:00",9.83
"2015-03-15 01:15:00",9.725
"2015-03-15 01:30:00",9.888
"2015-03-15 01:45:00",9.763
"2015-03-15 02:00:00",9.869
"2015-03-15 02:15:00",9.869
"2015-03-15 02:30:00",9.917
"2015-03-15 02:45:00",9.994
"2015-03-15 03:00:00",9.955
"2015-03-15 03:15:00",9.754
"2015-03-15 03:30:00",9.715
"2015-03-15 03:45:00",9.965
"2015-03-15 04:00:00",9.802
"2015-03-15 04:15:00",10.694
"2015-03-15 04:30:00",12.077
"2015-03-15 04:45:00",17.414
"2015-03-15 05:00:00",16.906
"2015-03-15 05:15:00",13.565
"2015-03-15 05:30:00",12.317
"2015-03-15 05:45:00",13.018
"2015-03-15 06:00:00",13.978
"2015-03-15 06:15:00",16.243
"2015-03-15 06:30:00",16.81
"2015-03-15 06:45:00",15.658
"2015-03-15 07:00:00",15.658
"2015-03-15 07:15:00",17.261
"2015-03-15 07:30:00",18.125
"2015-03-15 07:45:00",18.019
"2015-03-15 08:00:00",17.232
"2015-03-15 08:15:00",18.096
"2015-03-15 08:30:00",19.555
"2015-03-15 08:45:00",20.486
"2015-03-15 09:00:00",20.698
"2015-03-15 09:15:00",21.59
"2015-03-15 09:30:00",21.206
"2015-03-15 09:45:00",19.536
"2015-03-15 10:00:00",22.387
"2015-03-15 10:15:00",23.77
"2015-03-15 10:30:00",22.349
"2015-03-15 10:45:00",23.261
"2015-03-15 11:00:00",23.558
"2015-03-15 11:15:00",25.114
"2015-03-15 11:30:00",26.083
"2015-03-15 11:45:00",23.069
"2015-03-15 12:00:00",23.894
"2015-03-15 12:15:00",25.229
"2015-03-15 12:30:00",28.31
"2015-03-15 12:45:00",27.36
"2015-03-15 13:00:00",27.139
"2015-03-15 13:15:00",24.72
"2015-03-15 13:30:00",27.226
"2015-03-15 13:45:00",28.781
"2015-03-15 14:00:00",29.05
"2015-03-15 14:15:00",26.458
"2015-03-15 14:30:00",30.259
"2015-03-15 14:45:00",29.549
"2015-03-15 15:00:00",29.376
"2015-03-15 15:15:00",28.378
"2015-03-15 15:30:00",29.962
"2015-03-15 15:45:00",28.742
"2015-03-15 16:00:00",27.36
"2015-03-15 16:15:00",25.133
"2015-03-15 16:30:00",25.334
"2015-03-15 16:45:00",28.57
"2015-03-15 17:00:00",25.776
"2015-03-15 17:15:00",24.365
"2015-03-15 17:30:00",24.528
"2015-03-15 17:45:00",26.438
"2015-03-15 18:00:00",25.459
"2015-03-15 18:15:00",24.269
"2015-03-15 18:30:00",23.52
"2015-03-15 18:45:00",23.376
"2015-03-15 19:00:00",23.098
"2015-03-15 19:15:00",22.454
"2015-03-15 19:30:00",21.965
"2015-03-15 19:45:00",20.842
"2015-03-15 20:00:00",21.024
"2015-03-15 20:15:00",21.869
"2015-03-15 20:30:00",21.61
"2015-03-15 20:45:00",21.542
"2015-03-15 21:00:00",17.904
"2015-03-15 21:15:00",19.296
"2015-03-15 21:30:00",16.973
"2015-03-15 21:45:00",17.434
"2015-03-15 22:00:00",15.091
"2015-03-15 22:15:00",15.446
"2015-03-15 22:30:00",16.877
"2015-03-15 22:45:00",16.435
"2015-03-15 23:00:00",14.89
"2015-03-15 23:15:00",16.339
"2015-03-15 23:30:00",14.928
"2015-03-15 23:45:00",13.114
"2015-03-16 00:00:00",9.811
"2015-03-16 00:15:00",9.418
"2015-03-16 00:30:00",9.322
"2015-03-16 00:45:00",9.494
"2015-03-16 01:00:00",9.485
"2015-03-16 01:15:00",9.293
"2015-03-16 01:30:00",9.523
"2015-03-16 01:45:00",9.341
"2015-03-16 02:00:00",9.418
"2015-03-16 02:15:00",9.677
"2015-03-16 02:30:00",9.331
"2015-03-16 02:45:00",9.322
"2015-03-16 03:00:00",9.552
"2015-03-16 03:15:00",9.504
"2015-03-16 03:30:00",9.408
"2015-03-16 03:45:00",9.542
"2015-03-16 04:00:00",9.61
"2015-03-16 04:15:00",10.723
"2015-03-16 04:30:00",13.219
"2015-03-16 04:45:00",17.779
"2015-03-16 05:00:00",18.403
"2015-03-16 05:15:00",11.885
"2015-03-16 05:30:00",12.048
"2015-03-16 05:45:00",13.651
"2015-03-16 06:00:00",12.019
"2015-03-16 06:15:00",13.536
"2015-03-16 06:30:00",14.112
"2015-03-16 06:45:00",17.443
"2015-03-16 07:00:00",14.63
"2015-03-16 07:15:00",16.33
"2015-03-16 07:30:00",18.038
"2015-03-16 07:45:00",19.642
"2015-03-16 08:00:00",20.016
"2015-03-16 08:15:00",20.851
"2015-03-16 08:30:00",23.011
"2015-03-16 08:45:00",20.41
"2015-03-16 09:00:00",19.43
"2015-03-16 09:15:00",18.336
"2015-03-16 09:30:00",19.536
"2015-03-16 09:45:00",21.034
"2015-03-16 10:00:00",21.101
"2015-03-16 10:15:00",21.043
"2015-03-16 10:30:00",22.742
"2015-03-16 10:45:00",21.648
"2015-03-16 11:00:00",22.589
"2015-03-16 11:15:00",22.397
"2015-03-16 11:30:00",23.846
"2015-03-16 11:45:00",23.194
"2015-03-16 12:00:00",26.371
"2015-03-16 12:15:00",25.286
"2015-03-16 12:30:00",21.869
"2015-03-16 12:45:00",22.56
"2015-03-16 13:00:00",23.846
"2015-03-16 13:15:00",26.496
"2015-03-16 13:30:00",26.208
"2015-03-16 13:45:00",24.528
"2015-03-16 14:00:00",25.277
"2015-03-16 14:15:00",27.005
"2015-03-16 14:30:00",24.048
"2015-03-16 14:45:00",25.478
"2015-03-16 15:00:00",26.429
"2015-03-16 15:15:00",29.405
"2015-03-16 15:30:00",28.493
"2015-03-16 15:45:00",25.718
"2015-03-16 16:00:00",25.901
"2015-03-16 16:15:00",23.827
"2015-03-16 16:30:00",23.635
"2015-03-16 16:45:00",23.098
"2015-03-16 17:00:00",25.2
"2015-03-16 17:15:00",22.032
"2015-03-16 17:30:00",19.469
"2015-03-16 17:45:00",20.323
"2015-03-16 18:00:00",21.523
"2015-03-16 18:15:00",21.965
"2015-03-16 18:30:00",20.64
"2015-03-16 18:45:00",20.794
"2015-03-16 19:00:00",20.458
"2015-03-16 19:15:00",20.678
"2015-03-16 19:30:00",20.294
"2015-03-16 19:45:00",20.592
"2015-03-16 20:00:00",19.104
"2015-03-16 20:15:00",20.515
"2015-03-16 20:30:00",18.355
"2015-03-16 20:45:00",17.914
"2015-03-16 21:00:00",17.146
"2015-03-16 21:15:00",17.27
"2015-03-16 21:30:00",17.578
"2015-03-16 21:45:00",16.301
"2015-03-16 22:00:00",16.243
"2015-03-16 22:15:00",14.659
"2015-03-16 22:30:00",16.109
"2015-03-16 22:45:00",17.856
"2015-03-16 23:00:00",16.349
"2015-03-16 23:15:00",14.966
"2015-03-16 23:30:00",14.88
"2015-03-16 23:45:00",13.248
"2015-03-17 00:00:00",9.562
"2015-03-17 00:15:00",10.224
"2015-03-17 00:30:00",10.166
"2015-03-17 00:45:00",10.186
"2015-03-17 01:00:00",9.821
"2015-03-17 01:15:00",9.926
"2015-03-17 01:30:00",10.176
"2015-03-17 01:45:00",9.994
"2015-03-17 02:00:00",9.936
"2015-03-17 02:15:00",9.907
"2015-03-17 02:30:00",10.042
"2015-03-17 02:45:00",10.368
"2015-03-17 03:00:00",9.83
"2015-03-17 03:15:00",9.936
"2015-03-17 03:30:00",10.07
"2015-03-17 03:45:00",9.965
"2015-03-17 04:00:00",10.051
"2015-03-17 04:15:00",11.27
"2015-03-17 04:30:00",12.72
"2015-03-17 04:45:00",19.21
"2015-03-17 05:00:00",19.027
"2015-03-17 05:15:00",12.365
"2015-03-17 05:30:00",12.768
"2015-03-17 05:45:00",13.565
"2015-03-17 06:00:00",14.122
"2015-03-17 06:15:00",14.918
"2015-03-17 06:30:00",15.715
"2015-03-17 06:45:00",15.926
"2015-03-17 07:00:00",17.088
"2015-03-17 07:15:00",18.192
"2015-03-17 07:30:00",17.51
"2015-03-17 07:45:00",16.685
"2015-03-17 08:00:00",17.472
"2015-03-17 08:15:00",18.154
"2015-03-17 08:30:00",18.259
"2015-03-17 08:45:00",21.542
"2015-03-17 09:00:00",20.083
"2015-03-17 09:15:00",20.822
"2015-03-17 09:30:00",19.392
"2015-03-17 09:45:00",19.632
"2015-03-17 10:00:00",23.213
"2015-03-17 10:15:00",23.318
"2015-03-17 10:30:00",21.811
"2015-03-17 10:45:00",22.57
"2015-03-17 11:00:00",23.28
"2015-03-17 11:15:00",23.059
"2015-03-17 11:30:00",24.787
"2015-03-17 11:45:00",22.09
"2015-03-17 12:00:00",23.712
"2015-03-17 12:15:00",24.912
"2015-03-17 12:30:00",25.747
"2015-03-17 12:45:00",25.67
"2015-03-17 13:00:00",25.066
"2015-03-17 13:15:00",24.547
"2015-03-17 13:30:00",25.718
"2015-03-17 13:45:00",27.341
"2015-03-17 14:00:00",25.603
"2015-03-17 14:15:00",26.083
"2015-03-17 14:30:00",27.12
"2015-03-17 14:45:00",28.915
"2015-03-17 15:00:00",29.309
"2015-03-17 15:15:00",25.93
"2015-03-17 15:30:00",24.154
"2015-03-17 15:45:00",25.766
"2015-03-17 16:00:00",25.171
"2015-03-17 16:15:00",22.666
"2015-03-17 16:30:00",21.725
"2015-03-17 16:45:00",22.301
"2015-03-17 17:00:00",25.315
"2015-03-17 17:15:00",23.645
"2015-03-17 17:30:00",24.096
"2015-03-17 17:45:00",24.077
"2015-03-17 18:00:00",23.846
"2015-03-17 18:15:00",21.206
"2015-03-17 18:30:00",19.306
"2015-03-17 18:45:00",22.387
"2015-03-17 19:00:00",22.57
"2015-03-17 19:15:00",20.582
"2015-03-17 19:30:00",21.398
"2015-03-17 19:45:00",21.802
"2015-03-17 20:00:00",20.822
"2015-03-17 20:15:00",21.84
"2015-03-17 20:30:00",19.258
"2015-03-17 20:45:00",19.478
"2015-03-17 21:00:00",18.509
"2015-03-17 21:15:00",16.685
"2015-03-17 21:30:00",16.262
"2015-03-17 21:45:00",17.674
"2015-03-17 22:00:00",15.936
"2015-03-17 22:15:00",16.07
"2015-03-17 22:30:00",15.878
"2015-03-17 22:45:00",16.08
"2015-03-17 23:00:00",16.512
"2015-03-17 23:15:00",13.958
"2015-03-17 23:30:00",12.998
"2015-03-17 23:45:00",12.326
"2015-03-18 00:00:00",9.398
"2015-03-18 00:15:00",9.475
"2015-03-18 00:30:00",9.398
"2015-03-18 00:45:00",9.427
"2015-03-18 01:00:00",9.398
"2015-03-18 01:15:00",9.456
"2015-03-18 01:30:00",9.6
"2015-03-18 01:45:00",9.504
"2015-03-18 02:00:00",9.446
"2015-03-18 02:15:00",9.398
"2015-03-18 02:30:00",9.389
"2015-03-18 02:45:00",9.437
"2015-03-18 03:00:00",9.389
"2015-03-18 03:15:00",9.379
"2015-03-18 03:30:00",9.322
"2015-03-18 03:45:00",9.629
"2015-03-18 04:00:00",9.917
"2015-03-18 04:15:00",11.53
"2015-03-18 04:30:00",15.053
"2015-03-18 04:45:00",19.891
"2015-03-18 05:00:00",20.746
"2015-03-18 05:15:00",14.842
"2015-03-18 05:30:00",14.131
"2015-03-18 05:45:00",12.97
"2015-03-18 06:00:00",12.086
"2015-03-18 06:15:00",15.274
"2015-03-18 06:30:00",17.29
"2015-03-18 06:45:00",16.963
"2015-03-18 07:00:00",15.907
"2015-03-18 07:15:00",16.493
"2015-03-18 07:30:00",17.232
"2015-03-18 07:45:00",16.627
"2015-03-18 08:00:00",18.182
"2015-03-18 08:15:00",19.286
"2015-03-18 08:30:00",16.973
"2015-03-18 08:45:00",15.792
"2015-03-18 09:00:00",16.886
"2015-03-18 09:15:00",19.642
"2015-03-18 09:30:00",19.728
"2015-03-18 09:45:00",18.403
"2015-03-18 10:00:00",19.594
"2015-03-18 10:15:00",20.803
"2015-03-18 10:30:00",21.994
"2015-03-18 10:45:00",18.998
"2015-03-18 11:00:00",21.542
"2015-03-18 11:15:00",21.61
"2015-03-18 11:30:00",20.784
"2015-03-18 11:45:00",22.032
"2015-03-18 12:00:00",21.446
"2015-03-18 12:15:00",23.597
"2015-03-18 12:30:00",24.557
"2015-03-18 12:45:00",24.144
"2015-03-18 13:00:00",22.368
"2015-03-18 13:15:00",23.28
"2015-03-18 13:30:00",24.595
"2015-03-18 13:45:00",26.698
"2015-03-18 14:00:00",26.41
"2015-03-18 14:15:00",26.957
"2015-03-18 14:30:00",28.416
"2015-03-18 14:45:00",27.792
"2015-03-18 15:00:00",26.746
"2015-03-18 15:15:00",28.406
"2015-03-18 15:30:00",27.715
"2015-03-18 15:45:00",24.97
"2015-03-18 16:00:00",23.683
"2015-03-18 16:15:00",24.566
"2015-03-18 16:30:00",26.064
"2015-03-18 16:45:00",25.296
"2015-03-18 17:00:00",23.77
"2015-03-18 17:15:00",22.925
"2015-03-18 17:30:00",21.859
"2015-03-18 17:45:00",23.75
"2015-03-18 18:00:00",22.003
"2015-03-18 18:15:00",21.898
"2015-03-18 18:30:00",22.483
"2015-03-18 18:45:00",20.717
"2015-03-18 19:00:00",20.592
"2015-03-18 19:15:00",18.518
"2015-03-18 19:30:00",17.03
"2015-03-18 19:45:00",16.522
"2015-03-18 20:00:00",17.424
"2015-03-18 20:15:00",17.914
"2015-03-18 20:30:00",18.125
"2015-03-18 20:45:00",17.261
"2015-03-18 21:00:00",17.482
"2015-03-18 21:15:00",16.646
"2015-03-18 21:30:00",15.187
"2015-03-18 21:45:00",14.899
"2015-03-18 22:00:00",14.515
"2015-03-18 22:15:00",13.546
"2015-03-18 22:30:00",13.968
"2015-03-18 22:45:00",16.118
"2015-03-18 23:00:00",15.178
"2015-03-18 23:15:00",13.306
"2015-03-18 23:30:00",14.266
"2015-03-18 23:45:00",11.722
"2015-03-19 00:00:00",9.264
"2015-03-19 00:15:00",9.418
"2015-03-19 00:30:00",9.677
"2015-03-19 00:45:00",9.427
"2015-03-19 01:00:00",9.533
"2015-03-19 01:15:00",9.533
"2015-03-19 01:30:00",9.341
"2015-03-19 01:45:00",9.379
"2015-03-19 02:00:00",9.389
"2015-03-19 02:15:00",9.523
"2015-03-19 02:30:00",9.485
"2015-03-19 02:45:00",9.168
"2015-03-19 03:00:00",9.408
"2015-03-19 03:15:00",9.322
"2015-03-19 03:30:00",9.456
"2015-03-19 03:45:00",9.466
"2015-03-19 04:00:00",9.427
"2015-03-19 04:15:00",10.157
"2015-03-19 04:30:00",11.405
"2015-03-19 04:45:00",14.938
"2015-03-19 05:00:00",13.392
"2015-03-19 05:15:00",11.088
"2015-03-19 05:30:00",10.618
"2015-03-19 05:45:00",10.464
"2015-03-19 06:00:00",10.291
"2015-03-19 06:15:00",11.683
"2015-03-19 06:30:00",17.03
"2015-03-19 06:45:00",14.947
"2015-03-19 07:00:00",14.419
"2015-03-19 07:15:00",14.813
"2015-03-19 07:30:00",15.014
"2015-03-19 07:45:00",14.765
"2015-03-19 08:00:00",14.755
"2015-03-19 08:15:00",17.501
"2015-03-19 08:30:00",15.053
"2015-03-19 08:45:00",14.803
"2015-03-19 09:00:00",14.467
"2015-03-19 09:15:00",14.842
"2015-03-19 09:30:00",14.986
"2015-03-19 09:45:00",15.389
"2015-03-19 10:00:00",15.379
"2015-03-19 10:15:00",15.024
"2015-03-19 10:30:00",14.688
"2015-03-19 10:45:00",14.39
"2015-03-19 11:00:00",14.304
"2015-03-19 11:15:00",11.818
"2015-03-19 11:30:00",10.07
"2015-03-19 11:45:00",10.022
"2015-03-19 12:00:00",10.406
"2015-03-19 12:15:00",10.637
"2015-03-19 12:30:00",10.195
"2015-03-19 12:45:00",10.579
"2015-03-19 13:00:00",10.982
"2015-03-19 13:15:00",10.128
"2015-03-19 13:30:00",10.474
"2015-03-19 13:45:00",11.136
"2015-03-19 14:00:00",11.52
"2015-03-19 14:15:00",11.635
"2015-03-19 14:30:00",12.23
"2015-03-19 14:45:00",11.942
"2015-03-19 15:00:00",11.981
"2015-03-19 15:15:00",12.422
"2015-03-19 15:30:00",12.557
"2015-03-19 15:45:00",12.221
"2015-03-19 16:00:00",12.538
"2015-03-19 16:15:00",13.45
"2015-03-19 16:30:00",12.461
"2015-03-19 16:45:00",12.499
"2015-03-19 17:00:00",13.373
"2015-03-19 17:15:00",13.44
"2015-03-19 17:30:00",12.854
"2015-03-19 17:45:00",12.931
"2015-03-19 18:00:00",13.661
"2015-03-19 18:15:00",13.306
"2015-03-19 18:30:00",12.605
"2015-03-19 18:45:00",14.054
"2015-03-19 19:00:00",13.354
"2015-03-19 19:15:00",12.662
"2015-03-19 19:30:00",12.922
"2015-03-19 19:45:00",12.346
"2015-03-19 20:00:00",12.787
"2015-03-19 20:15:00",11.808
"2015-03-19 20:30:00",10.8
"2015-03-19 20:45:00",10.301
"2015-03-19 21:00:00",10.627
"2015-03-19 21:15:00",10.694
"2015-03-19 21:30:00",11.482
"2015-03-19 21:45:00",10.714
"2015-03-19 22:00:00",13.344
"2015-03-19 22:15:00",15.638
"2015-03-19 22:30:00",17.098
"2015-03-19 22:45:00",17.059
"2015-03-19 23:00:00",14.41
"2015-03-19 23:15:00",15.091
"2015-03-19 23:30:00",14.813
"2015-03-19 23:45:00",11.299
"2015-03-20 00:00:00",9.293
"2015-03-20 00:15:00",9.312
"2015-03-20 00:30:00",9.178
"2015-03-20 00:45:00",9.274
"2015-03-20 01:00:00",9.302
"2015-03-20 01:15:00",9.37
"2015-03-20 01:30:00",8.688
"2015-03-20 01:45:00",9.293
"2015-03-20 02:00:00",9.254
"2015-03-20 02:15:00",9.293
"2015-03-20 02:30:00",8.678
"2015-03-20 02:45:00",8.966
"2015-03-20 03:00:00",9.206
"2015-03-20 03:15:00",9.043
"2015-03-20 03:30:00",8.506
"2015-03-20 03:45:00",9.206
"2015-03-20 04:00:00",9.379
"2015-03-20 04:15:00",12.259
"2015-03-20 04:30:00",19.498
"2015-03-20 04:45:00",26.928
"2015-03-20 05:00:00",27.917
"2015-03-20 05:15:00",31.354
"2015-03-20 05:30:00",29.338
"2015-03-20 05:45:00",27.782
"2015-03-20 06:00:00",29.424
"2015-03-20 06:15:00",23.088
"2015-03-20 06:30:00",23.347
"2015-03-20 06:45:00",25.21
"2015-03-20 07:00:00",23.606
"2015-03-20 07:15:00",23.578
"2015-03-20 07:30:00",23.395
"2015-03-20 07:45:00",25.68
"2015-03-20 08:00:00",25.997
"2015-03-20 08:15:00",23.654
"2015-03-20 08:30:00",23.414
"2015-03-20 08:45:00",23.318
"2015-03-20 09:00:00",22.704
"2015-03-20 09:15:00",22.608
"2015-03-20 09:30:00",22.474
"2015-03-20 09:45:00",23.069
"2015-03-20 10:00:00",23.347
"2015-03-20 10:15:00",17.962
"2015-03-20 10:30:00",17.798
"2015-03-20 10:45:00",17.904
"2015-03-20 11:00:00",14.986
"2015-03-20 11:15:00",16.483
"2015-03-20 11:30:00",18.154
"2015-03-20 11:45:00",17.933
"2015-03-20 12:00:00",17.789
"2015-03-20 12:15:00",14.774
"2015-03-20 12:30:00",14.554
"2015-03-20 12:45:00",15.043
"2015-03-20 13:00:00",15.082
"2015-03-20 13:15:00",14.688
"2015-03-20 13:30:00",14.966
"2015-03-20 13:45:00",15.014
"2015-03-20 14:00:00",14.496
"2015-03-20 14:15:00",13.162
"2015-03-20 14:30:00",10.781
"2015-03-20 14:45:00",10.608
"2015-03-20 15:00:00",10.541
"2015-03-20 15:15:00",10.944
"2015-03-20 15:30:00",11.174
"2015-03-20 15:45:00",10.646
"2015-03-20 16:00:00",11.53
"2015-03-20 16:15:00",12.883
"2015-03-20 16:30:00",12.067
"2015-03-20 16:45:00",12.365
"2015-03-20 17:00:00",12.586
"2015-03-20 17:15:00",12.192
"2015-03-20 17:30:00",11.971
"2015-03-20 17:45:00",12.557
"2015-03-20 18:00:00",11.606
"2015-03-20 18:15:00",11.827
"2015-03-20 18:30:00",12.47
"2015-03-20 18:45:00",11.827
"2015-03-20 19:00:00",13.19
"2015-03-20 19:15:00",11.952
"2015-03-20 19:30:00",10.906
"2015-03-20 19:45:00",10.8
"2015-03-20 20:00:00",12.413
"2015-03-20 20:15:00",13.632
"2015-03-20 20:30:00",12.413
"2015-03-20 20:45:00",10.445
"2015-03-20 21:00:00",10.579
"2015-03-20 21:15:00",15.158
"2015-03-20 21:30:00",16.205
"2015-03-20 21:45:00",17.645
"2015-03-20 22:00:00",16.406
"2015-03-20 22:15:00",14.573
"2015-03-20 22:30:00",16.138
"2015-03-20 22:45:00",19.306
"2015-03-20 23:00:00",21.83
"2015-03-20 23:15:00",20.064
"2015-03-20 23:30:00",19.219
"2015-03-20 23:45:00",11.386
"2015-03-21 00:00:00",10.138
"2015-03-21 00:15:00",9.235
"2015-03-21 00:30:00",9.206
"2015-03-21 00:45:00",8.938
"2015-03-21 01:00:00",8.438
"2015-03-21 01:15:00",9.206
"2015-03-21 01:30:00",8.957
"2015-03-21 01:45:00",8.496
"2015-03-21 02:00:00",8.832
"2015-03-21 02:15:00",8.918
"2015-03-21 02:30:00",8.602
"2015-03-21 02:45:00",8.89
"2015-03-21 03:00:00",8.88
"2015-03-21 03:15:00",8.611
"2015-03-21 03:30:00",11.357
"2015-03-21 03:45:00",12.864
"2015-03-21 04:00:00",14.678
"2015-03-21 04:15:00",25.526
"2015-03-21 04:30:00",31.046
"2015-03-21 04:45:00",32.957
"2015-03-21 05:00:00",35.347
"2015-03-21 05:15:00",32.371
"2015-03-21 05:30:00",35.194
"2015-03-21 05:45:00",33.898
"2015-03-21 06:00:00",30.778
"2015-03-21 06:15:00",33.245
"2015-03-21 06:30:00",37.008
"2015-03-21 06:45:00",33.533
"2015-03-21 07:00:00",34.512
"2015-03-21 07:15:00",35.894
"2015-03-21 07:30:00",38.477
"2015-03-21 07:45:00",34.925
"2015-03-21 08:00:00",35.558
"2015-03-21 08:15:00",36.547
"2015-03-21 08:30:00",31.459
"2015-03-21 08:45:00",31.277
"2015-03-21 09:00:00",28.877
"2015-03-21 09:15:00",30.71
"2015-03-21 09:30:00",30.298
"2015-03-21 09:45:00",29.453
"2015-03-21 10:00:00",25.325
"2015-03-21 10:15:00",24.355
"2015-03-21 10:30:00",24.768
"2015-03-21 10:45:00",24.787
"2015-03-21 11:00:00",25.334
"2015-03-21 11:15:00",24.979
"2015-03-21 11:30:00",22.042
"2015-03-21 11:45:00",22.31
"2015-03-21 12:00:00",24.144
"2015-03-21 12:15:00",21.6
"2015-03-21 12:30:00",21.648
"2015-03-21 12:45:00",21.725
"2015-03-21 13:00:00",23.779
"2015-03-21 13:15:00",18.298
"2015-03-21 13:30:00",18.634
"2015-03-21 13:45:00",17.501
"2015-03-21 14:00:00",19.008
"2015-03-21 14:15:00",17.962
"2015-03-21 14:30:00",17.779
"2015-03-21 14:45:00",18.864
"2015-03-21 15:00:00",20.496
"2015-03-21 15:15:00",20.899
"2015-03-21 15:30:00",20.419
"2015-03-21 15:45:00",21.562
"2015-03-21 16:00:00",22.157
"2015-03-21 16:15:00",18.989
"2015-03-21 16:30:00",21.11
"2015-03-21 16:45:00",20.659
"2015-03-21 17:00:00",22.954
"2015-03-21 17:15:00",20.304
"2015-03-21 17:30:00",19.584
"2015-03-21 17:45:00",18.73
"2015-03-21 18:00:00",16.598
"2015-03-21 18:15:00",17.731
"2015-03-21 18:30:00",19.258
"2015-03-21 18:45:00",18.01
"2015-03-21 19:00:00",16.378
"2015-03-21 19:15:00",18.25
"2015-03-21 19:30:00",16.032
"2015-03-21 19:45:00",16.262
"2015-03-21 20:00:00",17.616
"2015-03-21 20:15:00",16.493
"2015-03-21 20:30:00",16.435
"2015-03-21 20:45:00",15.101
"2015-03-21 21:00:00",11.453
"2015-03-21 21:15:00",12.73
"2015-03-21 21:30:00",12.605
"2015-03-21 21:45:00",12.221
"2015-03-21 22:00:00",16.963
"2015-03-21 22:15:00",17.635
"2015-03-21 22:30:00",16.272
"2015-03-21 22:45:00",17.741
"2015-03-21 23:00:00",15.898
"2015-03-21 23:15:00",16.234
"2015-03-21 23:30:00",19.181
"2015-03-21 23:45:00",12.922
"2015-03-22 00:00:00",8.746
"2015-03-22 00:15:00",10.013
"2015-03-22 00:30:00",10.109
"2015-03-22 00:45:00",10.301
"2015-03-22 01:00:00",10.234
"2015-03-22 01:15:00",10.09
"2015-03-22 01:30:00",10.09
"2015-03-22 01:45:00",9.85
"2015-03-22 02:00:00",9.418
"2015-03-22 02:15:00",9.907
"2015-03-22 02:30:00",9.994
"2015-03-22 02:45:00",9.955
"2015-03-22 03:00:00",9.197
"2015-03-22 03:15:00",9.514
"2015-03-22 03:30:00",9.994
"2015-03-22 03:45:00",9.917
"2015-03-22 04:00:00",9.187
"2015-03-22 04:15:00",15.274
"2015-03-22 04:30:00",21.802
"2015-03-22 04:45:00",29.952
"2015-03-22 05:00:00",30.864
"2015-03-22 05:15:00",29.981
"2015-03-22 05:30:00",28.973
"2015-03-22 05:45:00",27.36
"2015-03-22 06:00:00",24.067
"2015-03-22 06:15:00",27.494
"2015-03-22 06:30:00",24.461
"2015-03-22 06:45:00",21.946
"2015-03-22 07:00:00",23.107
"2015-03-22 07:15:00",21.427
"2015-03-22 07:30:00",24.461
"2015-03-22 07:45:00",28.08
"2015-03-22 08:00:00",26.17
"2015-03-22 08:15:00",25.93
"2015-03-22 08:30:00",27.61
"2015-03-22 08:45:00",20.784
"2015-03-22 09:00:00",20.611
"2015-03-22 09:15:00",22.522
"2015-03-22 09:30:00",21.792
"2015-03-22 09:45:00",21.974
"2015-03-22 10:00:00",24.816
"2015-03-22 10:15:00",21.974
"2015-03-22 10:30:00",22.205
"2015-03-22 10:45:00",22.426
"2015-03-22 11:00:00",20.208
"2015-03-22 11:15:00",17.885
"2015-03-22 11:30:00",17.549
"2015-03-22 11:45:00",18.518
"2015-03-22 12:00:00",18.125
"2015-03-22 12:15:00",20.717
"2015-03-22 12:30:00",18.701
"2015-03-22 12:45:00",18.691
"2015-03-22 13:00:00",17.981
"2015-03-22 13:15:00",20.15
